Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Cleaned Date,Is_Return,Cleaned Quantity,Formatted Price,Cleaned Price,Revenue,Return_Flag,Return_Revenue,Year,,,
T7084,2020/06/12,C4148,Laptop,619,,Cash,Completed,2020/06/12,FALSE,619.00,,540.53,334587.04,0,0,2020,,,
T7085,2023-13-01,C1808,Tablet,10,,Credit Card,Pending,2024/01/01,FALSE,10.00,,506.52,5065.23,0,0,2024,,,
T7086,29/10/22,C1199,Coffee Machine,10,772.26,PayPal,Failed,2022/10/29,FALSE,10.00,772.26,772.26,7722.61,0,0,2022,,,
T7087,2025-02-30,C4310,Tablet,10,,Cash,Completed,2025/03/02,FALSE,10.00,,506.52,5065.23,0,0,2025,,,
T7088,2025-02-30,C588,Coffee Machine,1,,Credit Card,Completed,2025/03/02,FALSE,1.00,,523.61,523.61,0,0,2025,,,
T7089,2022/04/07,C1770,Smartphone,461,,PayPal,Completed,2022/04/07,FALSE,461.00,,513.93,236920.85,0,0,2022,,,
T7090,2025-02-30,C3643,Tablet,2,,PayPal,Completed,2025/03/02,FALSE,2.00,,506.52,1013.05,0,0,2025,,,
T7091,2023-13-01,C1929,Laptop,-9,-153.37,Cash,Pending,2024/01/01,TRUE,9.00,153.37,153.37,-1380.33,1,-1380.33,2024,,,
T7092,2022/01/01,C4331,Laptop,-1,649.24,PayPal,Completed,2022/01/01,TRUE,1.00,649.24,649.24,-649.24,1,-649.24,2022,,,
T7093,2023-13-01,C413,Smartphone,632,-490.34,Credit Card,Completed,2024/01/01,FALSE,632.00,490.34,490.34,309896.53,0,0,2024,,,
T7094,2023-13-01,C4260,Headphones,-7,140.04,PayPal,Failed,2024/01/01,TRUE,7.00,140.04,140.04,-980.27,1,-980.27,2024,,,
T7095,2025-02-30,C328,Tablet,811,-149.69,Credit Card,Completed,2025/03/02,FALSE,811.00,149.69,149.69,121396.55,0,0,2025,,,
T7096,2025-02-30,C1164,Laptop,930,-938.86,PayPal,Completed,2025/03/02,FALSE,930.00,938.86,938.86,873144.22,0,0,2025,,,
T7097,2023-13-01,C3126,Coffee Machine,1,916.46,Credit Card,Completed,2024/01/01,FALSE,1.00,916.46,916.46,916.46,0,0,2024,,,
T7098,25/04/22,C2727,Smartphone,1,820.55,Credit Card,Pending,2022/04/25,FALSE,1.00,820.55,820.55,820.55,0,0,2022,,,
T7099,2023-13-01,C4706,Smartphone,5,744.79,PayPal,Pending,2024/01/01,FALSE,5.00,744.79,744.79,3723.93,0,0,2024,,,
T7100,13/06/23,C1957,Laptop,6,,Credit Card,Failed,2023/06/13,FALSE,6.00,,540.53,3243.17,0,0,2023,,,
T7101,2023-13-01,C301,Laptop,7,,PayPal,Pending,2024/01/01,FALSE,7.00,,540.53,3783.70,0,0,2024,,,
T7102,2025-02-30,C088,Laptop,-10,,PayPal,Completed,2025/03/02,TRUE,10.00,,540.53,-5405.28,1,-5405.28,2025,,,
T7103,2025-02-30,C4940,Smartphone,-9,,Credit Card,Completed,2025/03/02,TRUE,9.00,,513.93,-4625.35,1,-4625.35,2025,,,
T7104,2025-02-30,C1940,Smartphone,275,,PayPal,Failed,2025/03/02,FALSE,275.00,,513.93,141330.22,0,0,2025,,,
T7105,2025-02-30,C939,Headphones,694,-256.54,Credit Card,Pending,2025/03/02,FALSE,694.00,256.54,256.54,178041.79,0,0,2025,,,
T7106,2023-13-01,C1326,Smartphone,1,-530.52,Credit Card,Failed,2024/01/01,FALSE,1.00,530.52,530.52,530.52,0,0,2024,,,
T7107,2023-13-01,C2779,Tablet,5,-943.90,Credit Card,Failed,2024/01/01,FALSE,5.00,943.90,943.90,4719.48,0,0,2024,,,
T7108,31/01/20,C2647,Tablet,2,,Credit Card,Completed,2020/01/31,FALSE,2.00,,506.52,1013.05,0,0,2020,,,
T7109,2025-02-30,C2491,Laptop,132,,Credit Card,Failed,2025/03/02,FALSE,132.00,,540.53,71349.74,0,0,2025,,,
T7110,2023-13-01,C1581,Laptop,5,-458.64,PayPal,Completed,2024/01/01,FALSE,5.00,458.64,458.64,2293.20,0,0,2024,,,
T7111,2022/11/06,C1397,Laptop,-3,-511.23,PayPal,Pending,2022/11/06,TRUE,3.00,511.23,511.23,-1533.69,1,-1533.69,2022,,,
T7112,2025-02-30,C4867,Laptop,-8,,Credit Card,Failed,2025/03/02,TRUE,8.00,,540.53,-4324.23,1,-4324.23,2025,,,
T7113,2023-13-01,C4370,Coffee Machine,-3,-694.77,PayPal,Completed,2024/01/01,TRUE,3.00,694.77,694.77,-2084.30,1,-2084.30,2024,,,
T7114,25/03/21,C3933,Coffee Machine,596,-969.92,Credit Card,Pending,2021/03/25,FALSE,596.00,969.92,969.92,578072.46,0,0,2021,,,
T7115,2025-02-30,C4100,Tablet,7,,Credit Card,Completed,2025/03/02,FALSE,7.00,,506.52,3545.66,0,0,2025,,,
T7116,22/12/20,C452,Tablet,968,279.30,PayPal,Completed,2020/12/22,FALSE,968.00,279.30,279.30,270358.97,0,0,2020,,,
T7117,2023-13-01,C4497,Laptop,7,944.78,PayPal,Pending,2024/01/01,FALSE,7.00,944.78,944.78,6613.47,0,0,2024,,,
T7118,2023-13-01,C2557,Tablet,6,-909.94,Cash,Completed,2024/01/01,FALSE,6.00,909.94,909.94,5459.64,0,0,2024,,,
T7119,2023-13-01,C4813,Smartphone,203,-894.75,PayPal,Pending,2024/01/01,FALSE,203.00,894.75,894.75,181634.25,0,0,2024,,,
T7120,25/10/23,C3711,Smartphone,692,-319.83,PayPal,Completed,2023/10/25,FALSE,692.00,319.83,319.83,221322.36,0,0,2023,,,
T7121,2023-13-01,C2473,Coffee Machine,-7,-289.25,PayPal,Failed,2024/01/01,TRUE,7.00,289.25,289.25,-2024.73,1,-2024.73,2024,,,
T7122,2023-13-01,C1831,Coffee Machine,-9,705.96,Credit Card,Completed,2024/01/01,TRUE,9.00,705.96,705.96,-6353.64,1,-6353.64,2024,,,
T7123,2025-02-30,C4246,Coffee Machine,-9,-690.26,Credit Card,Completed,2025/03/02,TRUE,9.00,690.26,690.26,-6212.37,1,-6212.37,2025,,,
T7124,2025-02-30,C2996,Laptop,10,702.15,PayPal,Completed,2025/03/02,FALSE,10.00,702.15,702.15,7021.48,0,0,2025,,,
T7125,2023-13-01,C180,Smartphone,-5,,Credit Card,Pending,2024/01/01,TRUE,5.00,,513.93,-2569.64,1,-2569.64,2024,,,
T7126,2025-02-30,C321,Laptop,576,847.34,PayPal,Completed,2025/03/02,FALSE,576.00,847.34,847.34,488069.04,0,0,2025,,,
T7127,2023/10/04,C3888,Headphones,3,-729.84,Credit Card,Failed,2023/10/04,FALSE,3.00,729.84,729.84,2189.52,0,0,2023,,,
T7128,2025-02-30,C2225,Headphones,-6,,Credit Card,Completed,2025/03/02,TRUE,6.00,,495.77,-2974.63,1,-2974.63,2025,,,
T7129,2025-02-30,C2103,Laptop,807,-583.93,Credit Card,Pending,2025/03/02,FALSE,807.00,583.93,583.93,471229.28,0,0,2025,,,
T7130,2023-13-01,C2499,Laptop,-10,211.82,Credit Card,Completed,2024/01/01,TRUE,10.00,211.82,211.82,-2118.18,1,-2118.18,2024,,,
T7131,2025-02-30,C443,Tablet,465,,PayPal,Failed,2025/03/02,FALSE,465.00,,506.52,235533.31,0,0,2025,,,
T7132,13/06/21,C3366,Tablet,-3,,Credit Card,Failed,2021/06/13,TRUE,3.00,,506.52,-1519.57,1,-1519.57,2021,,,
T7133,2023-13-01,C095,Headphones,10,-767.67,Credit Card,Completed,2024/01/01,FALSE,10.00,767.67,767.67,7676.70,0,0,2024,,,
T7134,2025-02-30,C076,Smartphone,226,,Credit Card,Completed,2025/03/02,FALSE,226.00,,513.93,116147.75,0,0,2025,,,
T7135,2025-02-30,C1322,Coffee Machine,6,,Credit Card,Pending,2025/03/02,FALSE,6.00,,523.61,3141.66,0,0,2025,,,
T7136,2025-02-30,C3852,Headphones,7,864.42,Cash,Completed,2025/03/02,FALSE,7.00,864.42,864.42,6050.94,0,0,2025,,,
T7137,2023-13-01,C1446,Headphones,10,,Credit Card,Completed,2024/01/01,FALSE,10.00,,495.77,4957.72,0,0,2024,,,
T7138,2025-02-30,C1514,Headphones,-9,344.89,Credit Card,Failed,2025/03/02,TRUE,9.00,344.89,344.89,-3104.00,1,-3104.00,2025,,,
T7139,2025-02-30,C3753,Laptop,3,556.20,Credit Card,Completed,2025/03/02,FALSE,3.00,556.20,556.20,1668.59,0,0,2025,,,
T7140,2021/10/06,C2553,Headphones,-5,-340.62,Credit Card,Completed,2021/10/06,TRUE,5.00,340.62,340.62,-1703.08,1,-1703.08,2021,,,
T7141,2025-02-30,C3718,Headphones,-1,,Cash,Failed,2025/03/02,TRUE,1.00,,495.77,-495.77,1,-495.77,2025,,,
T7142,2023-13-01,C1694,Headphones,691,547.97,PayPal,Completed,2024/01/01,FALSE,691.00,547.97,547.97,378647.87,0,0,2024,,,
T7143,2025-02-30,C869,Smartphone,-4,,Credit Card,Pending,2025/03/02,TRUE,4.00,,513.93,-2055.71,1,-2055.71,2025,,,
T7144,2025-02-30,C3524,Laptop,-2,,PayPal,Completed,2025/03/02,TRUE,2.00,,540.53,-1081.06,1,-1081.06,2025,,,
T7145,2025-02-30,C4556,Headphones,-6,313.26,Credit Card,Completed,2025/03/02,TRUE,6.00,313.26,313.26,-1879.57,1,-1879.57,2025,,,
T7146,22/07/21,C2371,Headphones,4,-467.04,PayPal,Completed,2021/07/22,FALSE,4.00,467.04,467.04,1868.16,0,0,2021,,,
T7147,24/05/23,C569,Coffee Machine,-6,343.87,PayPal,Completed,2023/05/24,TRUE,6.00,343.87,343.87,-2063.22,1,-2063.22,2023,,,
T7148,2022/01/05,C3369,Tablet,253,,PayPal,Completed,2022/01/05,FALSE,253.00,,506.52,128150.38,0,0,2022,,,
T7149,13/11/20,C1058,Smartphone,4,,PayPal,Pending,2020/11/13,FALSE,4.00,,513.93,2055.71,0,0,2020,,,
T7150,2025-02-30,C4301,Smartphone,-4,,PayPal,Failed,2025/03/02,TRUE,4.00,,513.93,-2055.71,1,-2055.71,2025,,,
T7151,2025-02-30,C4734,Laptop,-6,-589.31,PayPal,Completed,2025/03/02,TRUE,6.00,589.31,589.31,-3535.86,1,-3535.86,2025,,,
T7152,21/09/23,C4385,Laptop,10,427.54,Credit Card,Failed,2023/09/21,FALSE,10.00,427.54,427.54,4275.40,0,0,2023,,,
T7153,26/06/24,C1474,Coffee Machine,10,-940.36,Credit Card,Failed,2024/06/26,FALSE,10.00,940.36,940.36,9403.60,0,0,2024,,,
T7154,2024/01/02,C2654,Smartphone,125,,PayPal,Completed,2024/01/02,FALSE,125.00,,513.93,64241.01,0,0,2024,,,
T7155,2023-13-01,C4464,Tablet,967,-297.38,PayPal,Failed,2024/01/01,FALSE,967.00,297.38,297.38,287568.95,0,0,2024,,,
T7156,2023-13-01,C2579,Smartphone,-5,372.85,Credit Card,Completed,2024/01/01,TRUE,5.00,372.85,372.85,-1864.26,1,-1864.26,2024,,,
T7157,2024/12/01,C3616,Headphones,10,,PayPal,Completed,2024/12/01,FALSE,10.00,,495.77,4957.72,0,0,2024,,,
T7158,28/09/21,C3911,Headphones,5,211.88,PayPal,Pending,2021/09/28,FALSE,5.00,211.88,211.88,1059.40,0,0,2021,,,
T7159,18/08/21,C2033,Coffee Machine,-10,,Credit Card,Completed,2021/08/18,TRUE,10.00,,523.61,-5236.10,1,-5236.10,2021,,,
T7160,2023-13-01,C067,Laptop,765,385.51,Credit Card,Completed,2024/01/01,FALSE,765.00,385.51,385.51,294917.23,0,0,2024,,,
T7161,2025-02-30,C4441,Tablet,-5,-553.79,Credit Card,Failed,2025/03/02,TRUE,5.00,553.79,553.79,-2768.93,1,-2768.93,2025,,,
T7162,2023-13-01,C3001,Smartphone,125,-232.36,PayPal,Completed,2024/01/01,FALSE,125.00,232.36,232.36,29045.00,0,0,2024,,,
T7163,2025-02-30,C1548,Smartphone,525,-895.80,PayPal,Pending,2025/03/02,FALSE,525.00,895.80,895.80,470297.13,0,0,2025,,,
T7164,2023-13-01,C2657,Laptop,977,-266.79,PayPal,Completed,2024/01/01,FALSE,977.00,266.79,266.79,260653.50,0,0,2024,,,
T7165,2025-02-30,C972,Laptop,1,,PayPal,Pending,2025/03/02,FALSE,1.00,,540.53,540.53,0,0,2025,,,
T7166,2023-13-01,C1097,Laptop,594,868.54,Credit Card,Completed,2024/01/01,FALSE,594.00,868.54,868.54,515912.46,0,0,2024,,,
T7167,2023-13-01,C4167,Headphones,1,570.05,Credit Card,Failed,2024/01/01,FALSE,1.00,570.05,570.05,570.05,0,0,2024,,,
T7168,2020/05/02,C346,Laptop,-4,402.70,Credit Card,Completed,2020/05/02,TRUE,4.00,402.70,402.70,-1610.80,1,-1610.80,2020,,,
T7169,2023-13-01,C232,Smartphone,-3,-232.29,PayPal,Pending,2024/01/01,TRUE,3.00,232.29,232.29,-696.86,1,-696.86,2024,,,
T7170,2024/01/12,C3977,Laptop,3,456.89,PayPal,Completed,2024/01/12,FALSE,3.00,456.89,456.89,1370.68,0,0,2024,,,
T7171,2023-13-01,C2069,Coffee Machine,346,-175.01,Credit Card,Completed,2024/01/01,FALSE,346.00,175.01,175.01,60552.72,0,0,2024,,,
T7172,2025-02-30,C902,Laptop,223,542.62,Cash,Completed,2025/03/02,FALSE,223.00,542.62,542.62,121003.32,0,0,2025,,,
T7173,2023-13-01,C2583,Coffee Machine,-5,102.27,Credit Card,Completed,2024/01/01,TRUE,5.00,102.27,102.27,-511.37,1,-511.37,2024,,,
T7174,2023-13-01,C3119,Smartphone,-2,-335.51,PayPal,Completed,2024/01/01,TRUE,2.00,335.51,335.51,-671.02,1,-671.02,2024,,,
T7175,2023-13-01,C2760,Tablet,2,,Credit Card,Completed,2024/01/01,FALSE,2.00,,506.52,1013.05,0,0,2024,,,
T7176,2023-13-01,C011,Tablet,769,574.55,Credit Card,Completed,2024/01/01,FALSE,769.00,574.55,574.55,441832.72,0,0,2024,,,
T7177,30/04/21,C3293,Tablet,-1,-921.43,Credit Card,Pending,2021/04/30,TRUE,1.00,921.43,921.43,-921.43,1,-921.43,2021,,,
T7178,2025-02-30,C259,Coffee Machine,436,-960.99,Credit Card,Pending,2025/03/02,FALSE,436.00,960.99,960.99,418991.70,0,0,2025,,,
T7179,2023-13-01,C3107,Smartphone,6,-437.22,PayPal,Completed,2024/01/01,FALSE,6.00,437.22,437.22,2623.34,0,0,2024,,,
T7180,28/11/24,C1980,Coffee Machine,289,,PayPal,Failed,2024/11/28,FALSE,289.00,,523.61,151323.21,0,0,2024,,,
T7181,2025-02-30,C1864,Coffee Machine,6,-594.97,Credit Card,Completed,2025/03/02,FALSE,6.00,594.97,594.97,3569.80,0,0,2025,,,
T7182,2023-13-01,C4848,Laptop,468,913.76,Credit Card,Completed,2024/01/01,FALSE,468.00,913.76,913.76,427640.81,0,0,2024,,,
T7183,16/07/21,C1029,Laptop,-9,520.73,Credit Card,Pending,2021/07/16,TRUE,9.00,520.73,520.73,-4686.56,1,-4686.56,2021,,,
T7184,23/01/23,C3329,Tablet,-10,323.32,Cash,Completed,2023/01/23,TRUE,10.00,323.32,323.32,-3233.20,1,-3233.20,2023,,,
T7185,2023-13-01,C2542,Tablet,6,-464.80,PayPal,Pending,2024/01/01,FALSE,6.00,464.80,464.80,2788.78,0,0,2024,,,
T7186,2021/08/03,C4202,Smartphone,10,,PayPal,Failed,2021/08/03,FALSE,10.00,,513.93,5139.28,0,0,2021,,,
T7187,2025-02-30,C1371,Smartphone,-3,236.12,Cash,Failed,2025/03/02,TRUE,3.00,236.12,236.12,-708.35,1,-708.35,2025,,,
T7188,2023-13-01,C4090,Coffee Machine,740,,Credit Card,Pending,2024/01/01,FALSE,740.00,,523.61,387471.19,0,0,2024,,,
T7189,2025-02-30,C3170,Headphones,982,-786.52,PayPal,Pending,2025/03/02,FALSE,982.00,786.52,786.52,772364.40,0,0,2025,,,
T7190,21/06/23,C3982,Tablet,505,-407.04,Credit Card,Failed,2023/06/21,FALSE,505.00,407.04,407.04,205555.00,0,0,2023,,,
T7191,30/05/20,C2543,Headphones,3,965.55,Credit Card,Failed,2020/05/30,FALSE,3.00,965.55,965.55,2896.65,0,0,2020,,,
T7192,2023-13-01,C4204,Headphones,1,,Credit Card,Completed,2024/01/01,FALSE,1.00,,495.77,495.77,0,0,2024,,,
T7193,2023-13-01,C1737,Coffee Machine,443,-334.14,PayPal,Pending,2024/01/01,FALSE,443.00,334.14,334.14,148026.14,0,0,2024,,,
T7194,2023-13-01,C276,Laptop,7,,Credit Card,Completed,2024/01/01,FALSE,7.00,,540.53,3783.70,0,0,2024,,,
T7195,2025-02-30,C4899,Coffee Machine,4,770.87,Credit Card,Completed,2025/03/02,FALSE,4.00,770.87,770.87,3083.47,0,0,2025,,,
T7196,2023-13-01,C869,Laptop,-2,988.59,Credit Card,Pending,2024/01/01,TRUE,2.00,988.59,988.59,-1977.17,1,-1977.17,2024,,,
T7197,2023-13-01,C1116,Headphones,-8,,Cash,Completed,2024/01/01,TRUE,8.00,,495.77,-3966.18,1,-3966.18,2024,,,
T7198,2025-02-30,C029,Headphones,5,182.34,PayPal,Completed,2025/03/02,FALSE,5.00,182.34,182.34,911.71,0,0,2025,,,
T7199,2023-13-01,C2646,Tablet,9,-769.56,PayPal,Failed,2024/01/01,FALSE,9.00,769.56,769.56,6926.07,0,0,2024,,,
T7200,2025-02-30,C453,Headphones,191,-375.89,PayPal,Pending,2025/03/02,FALSE,191.00,375.89,375.89,71794.50,0,0,2025,,,
T7201,2023-13-01,C005,Tablet,7,,Credit Card,Pending,2024/01/01,FALSE,7.00,,506.52,3545.66,0,0,2024,,,
T7202,2022/11/01,C4947,Coffee Machine,2,,Credit Card,Completed,2022/11/01,FALSE,2.00,,523.61,1047.22,0,0,2022,,,
T7203,26/04/20,C483,Headphones,2,-503.23,Credit Card,Completed,2020/04/26,FALSE,2.00,503.23,503.23,1006.46,0,0,2020,,,
T7204,2023-13-01,C3678,Coffee Machine,-5,759.19,Credit Card,Failed,2024/01/01,TRUE,5.00,759.19,759.19,-3795.95,1,-3795.95,2024,,,
T7205,2023-13-01,C3618,Smartphone,9,,Credit Card,Failed,2024/01/01,FALSE,9.00,,513.93,4625.35,0,0,2024,,,
T7206,2025-02-30,C4416,Laptop,953,,Credit Card,Pending,2025/03/02,FALSE,953.00,,540.53,515123.50,0,0,2025,,,
T7207,2025-02-30,C1841,Tablet,7,-412.19,Cash,Completed,2025/03/02,FALSE,7.00,412.19,412.19,2885.30,0,0,2025,,,
T7208,24/12/24,C1219,Coffee Machine,965,,PayPal,Completed,2024/12/24,FALSE,965.00,,523.61,505283.38,0,0,2024,,,
T7209,21/07/24,C3919,Headphones,-4,-187.56,Cash,Completed,2024/07/21,TRUE,4.00,187.56,187.56,-750.23,1,-750.23,2024,,,
T7210,28/08/21,C2069,Coffee Machine,-9,-142.67,Cash,Completed,2021/08/28,TRUE,9.00,142.67,142.67,-1284.06,1,-1284.06,2021,,,
T7211,2023-13-01,C2401,Smartphone,-4,470.17,Credit Card,Completed,2024/01/01,TRUE,4.00,470.17,470.17,-1880.66,1,-1880.66,2024,,,
T7212,2023-13-01,C1120,Smartphone,4,,PayPal,Completed,2024/01/01,FALSE,4.00,,513.93,2055.71,0,0,2024,,,
T7213,19/10/22,C2961,Smartphone,887,525.47,Credit Card,Completed,2022/10/19,FALSE,887.00,525.47,525.47,466095.34,0,0,2022,,,
T7214,2025-02-30,C877,Smartphone,1,-77.08,PayPal,Completed,2025/03/02,FALSE,1.00,77.08,77.08,77.08,0,0,2025,,,
T7215,31/05/24,C152,Laptop,6,-517.71,Cash,Completed,2024/05/31,FALSE,6.00,517.71,517.71,3106.25,0,0,2024,,,
T7216,2025-02-30,C1703,Coffee Machine,251,-825.92,Credit Card,Failed,2025/03/02,FALSE,251.00,825.92,825.92,207305.92,0,0,2025,,,
T7217,2023-13-01,C420,Smartphone,9,,PayPal,Completed,2024/01/01,FALSE,9.00,,513.93,4625.35,0,0,2024,,,
T7218,2025-02-30,C3322,Coffee Machine,-5,,Cash,Completed,2025/03/02,TRUE,5.00,,523.61,-2618.05,1,-2618.05,2025,,,
T7219,2020/09/01,C4794,Tablet,521,-582.84,Credit Card,Completed,2020/09/01,FALSE,521.00,582.84,582.84,303661.24,0,0,2020,,,
T7220,2023-13-01,C2263,Tablet,-2,691.74,Cash,Completed,2024/01/01,TRUE,2.00,691.74,691.74,-1383.47,1,-1383.47,2024,,,
T7221,2023/06/04,C3254,Headphones,2,385.47,Cash,Completed,2023/06/04,FALSE,2.00,385.47,385.47,770.94,0,0,2023,,,
T7222,2023-13-01,C635,Smartphone,5,,PayPal,Failed,2024/01/01,FALSE,5.00,,513.93,2569.64,0,0,2024,,,
T7223,2025-02-30,C4653,Headphones,7,-531.72,Cash,Completed,2025/03/02,FALSE,7.00,531.72,531.72,3722.02,0,0,2025,,,
T7224,2025-02-30,C4559,Smartphone,5,327.99,Credit Card,Completed,2025/03/02,FALSE,5.00,327.99,327.99,1639.95,0,0,2025,,,
T7225,2025-02-30,C3999,Headphones,8,536.62,Cash,Pending,2025/03/02,FALSE,8.00,536.62,536.62,4292.94,0,0,2025,,,
T7226,2023-13-01,C1745,Headphones,166,454.70,Cash,Completed,2024/01/01,FALSE,166.00,454.70,454.70,75480.45,0,0,2024,,,
T7227,15/11/20,C745,Tablet,308,747.97,Cash,Completed,2020/11/15,FALSE,308.00,747.97,747.97,230376.14,0,0,2020,,,
T7228,19/02/20,C4987,Headphones,-8,,Credit Card,Completed,2020/02/19,TRUE,8.00,,495.77,-3966.18,1,-3966.18,2020,,,
T7229,2025-02-30,C3218,Laptop,2,168.39,PayPal,Completed,2025/03/02,FALSE,2.00,168.39,168.39,336.78,0,0,2025,,,
T7230,2023-13-01,C1095,Tablet,541,-511.89,PayPal,Completed,2024/01/01,FALSE,541.00,511.89,511.89,276930.42,0,0,2024,,,
T7231,2025-02-30,C2499,Tablet,470,-477.60,PayPal,Completed,2025/03/02,FALSE,470.00,477.60,477.60,224470.42,0,0,2025,,,
T7232,2025-02-30,C2583,Laptop,577,79.39,PayPal,Completed,2025/03/02,FALSE,577.00,79.39,79.39,45808.94,0,0,2025,,,
T7233,2023-13-01,C841,Smartphone,-7,-460.54,Credit Card,Completed,2024/01/01,TRUE,7.00,460.54,460.54,-3223.78,1,-3223.78,2024,,,
T7234,2025-02-30,C920,Tablet,7,782.06,Credit Card,Completed,2025/03/02,FALSE,7.00,782.06,782.06,5474.43,0,0,2025,,,
T7235,2025-02-30,C4399,Tablet,511,-412.14,PayPal,Failed,2025/03/02,FALSE,511.00,412.14,412.14,210601.38,0,0,2025,,,
T7236,2025-02-30,C4882,Smartphone,6,630.05,PayPal,Failed,2025/03/02,FALSE,6.00,630.05,630.05,3780.31,0,0,2025,,,
T7237,2023-13-01,C3419,Laptop,-5,519.83,PayPal,Completed,2024/01/01,TRUE,5.00,519.83,519.83,-2599.15,1,-2599.15,2024,,,
T7238,2025-02-30,C215,Smartphone,561,62.82,PayPal,Pending,2025/03/02,FALSE,561.00,62.82,62.82,35240.16,0,0,2025,,,
T7239,2023-13-01,C4238,Laptop,130,-192.44,PayPal,Pending,2024/01/01,FALSE,130.00,192.44,192.44,25016.80,0,0,2024,,,
T7240,2023-13-01,C3371,Coffee Machine,4,,PayPal,Completed,2024/01/01,FALSE,4.00,,523.61,2094.44,0,0,2024,,,
T7241,2021/05/04,C4093,Smartphone,5,867.87,PayPal,Completed,2021/05/04,FALSE,5.00,867.87,867.87,4339.36,0,0,2021,,,
T7242,2025-02-30,C3194,Tablet,3,-859.15,Credit Card,Pending,2025/03/02,FALSE,3.00,859.15,859.15,2577.45,0,0,2025,,,
T7243,2025-02-30,C098,Laptop,-3,,PayPal,Failed,2025/03/02,TRUE,3.00,,540.53,-1621.59,1,-1621.59,2025,,,
T7244,2025-02-30,C4168,Headphones,885,202.70,Cash,Completed,2025/03/02,FALSE,885.00,202.70,202.70,179391.08,0,0,2025,,,
T7245,2023-13-01,C2796,Tablet,-2,-488.19,PayPal,Failed,2024/01/01,TRUE,2.00,488.19,488.19,-976.38,1,-976.38,2024,,,
T7246,2023-13-01,C3189,Laptop,10,-593.91,PayPal,Completed,2024/01/01,FALSE,10.00,593.91,593.91,5939.12,0,0,2024,,,
T7247,2025-02-30,C4964,Tablet,8,-247.73,Cash,Completed,2025/03/02,FALSE,8.00,247.73,247.73,1981.84,0,0,2025,,,
T7248,2025-02-30,C1397,Headphones,-1,-638.82,Credit Card,Completed,2025/03/02,TRUE,1.00,638.82,638.82,-638.82,1,-638.82,2025,,,
T7249,2023-13-01,C969,Laptop,764,506.57,PayPal,Completed,2024/01/01,FALSE,764.00,506.57,506.57,387018.55,0,0,2024,,,
T7250,2024/09/03,C3134,Laptop,-3,-889.16,Credit Card,Completed,2024/09/03,TRUE,3.00,889.16,889.16,-2667.48,1,-2667.48,2024,,,
T7251,2025-02-30,C1404,Smartphone,959,774.36,Cash,Failed,2025/03/02,FALSE,959.00,774.36,774.36,742607.42,0,0,2025,,,
T7252,2023-13-01,C231,Laptop,600,855.66,Credit Card,Completed,2024/01/01,FALSE,600.00,855.66,855.66,513394.03,0,0,2024,,,
T7253,2025-02-30,C3681,Coffee Machine,871,643.86,Cash,Completed,2025/03/02,FALSE,871.00,643.86,643.86,560806.40,0,0,2025,,,
T7254,2024/10/03,C2999,Tablet,-1,607.58,Credit Card,Completed,2024/10/03,TRUE,1.00,607.58,607.58,-607.58,1,-607.58,2024,,,
T7255,22/01/20,C3869,Coffee Machine,-8,-992.50,Cash,Pending,2020/01/22,TRUE,8.00,992.50,992.50,-7939.99,1,-7939.99,2020,,,
T7256,22/04/21,C3909,Tablet,834,,Credit Card,Pending,2021/04/22,FALSE,834.00,,506.52,422440.39,0,0,2021,,,
T7257,2025-02-30,C4933,Laptop,211,,PayPal,Completed,2025/03/02,FALSE,211.00,,540.53,114051.48,0,0,2025,,,
T7258,31/08/24,C1963,Headphones,-4,-426.85,PayPal,Completed,2024/08/31,TRUE,4.00,426.85,426.85,-1707.38,1,-1707.38,2024,,,
T7259,18/01/24,C282,Tablet,-5,-618.96,PayPal,Completed,2024/01/18,TRUE,5.00,618.96,618.96,-3094.79,1,-3094.79,2024,,,
T7260,31/07/20,C922,Laptop,153,-829.75,Credit Card,Completed,2020/07/31,FALSE,153.00,829.75,829.75,126951.08,0,0,2020,,,
T7261,26/01/21,C1940,Coffee Machine,-7,-428.06,Credit Card,Pending,2021/01/26,TRUE,7.00,428.06,428.06,-2996.40,1,-2996.40,2021,,,
T7262,2023-13-01,C4957,Smartphone,-4,-80.21,PayPal,Completed,2024/01/01,TRUE,4.00,80.21,80.21,-320.85,1,-320.85,2024,,,
T7263,2025-02-30,C4308,Laptop,774,-256.28,PayPal,Completed,2025/03/02,FALSE,774.00,256.28,256.28,198363.97,0,0,2025,,,
T7264,2025-02-30,C393,Tablet,1,,Credit Card,Failed,2025/03/02,FALSE,1.00,,506.52,506.52,0,0,2025,,,
T7265,2025-02-30,C3300,Headphones,425,805.79,PayPal,Failed,2025/03/02,FALSE,425.00,805.79,805.79,342462.47,0,0,2025,,,
T7266,13/04/23,C1234,Laptop,1,,PayPal,Pending,2023/04/13,FALSE,1.00,,540.53,540.53,0,0,2023,,,
T7267,2023-13-01,C4241,Laptop,868,,Credit Card,Completed,2024/01/01,FALSE,868.00,,540.53,469178.59,0,0,2024,,,
T7268,2025-02-30,C4072,Tablet,10,,PayPal,Pending,2025/03/02,FALSE,10.00,,506.52,5065.23,0,0,2025,,,
